,Vmax,Km1,Km2,Ki1
402,8.335955429334373,66.83387040742596,8.594835117388465,61.61385616508808
403,6788468.687724003,84.38053803133214,7788012.817804517,88.71320931487088
404,5184135.713905897,43.68122695846543,6288875.347795791,52.88830079456947
405,1153978.1915438736,63.004821403410155,1421748.1291906075,99.97763211047655
406,3281681.4084190875,138.51903998632406,3358290.6507204445,167.45831520229402
407,134.27813179298798,244.1690045068112,106.3287711852392,295.43566656704155
408,2397153.6543136025,143.70800627007503,2217216.8757532923,189.75972520201006
409,9380707.489207769,88.26228717155114,9878587.54082247,119.89145712019675
410,1.2857721200964223,111.37751437774457,0.9117756917777432,191.31112585915366
411,4022006.560414019,139.6312819094025,3793445.1623096718,110.37735093132906
412,1.8938179625400418,77.8458716913853,1.585819113008334,123.79249150968162
413,2.5048411066029486,126.21854203642809,2.0337509966965475,145.4191105795737
414,2380867.1993435742,97.12333744614436,2596764.0737376446,95.14733548752064
415,7.9194465014002455,150.22143029278567,6.790843935699796,163.86745439134788
416,6307851.452361989,100.6034438315988,6570372.935917009,112.30427563515208
417,4727320.839014081,202.66369072980328,4039800.587351303,339.8974079591562
418,1.3279267833663617,85.15761958241279,0.8836045096010022,89.89314680351734
419,4363266.471544893,58.87013791345791,5406525.967644152,85.26713490019296
420,5.928811107827931,91.61767613471534,6.094363551073056,132.72278605144675
421,3501349.3492173655,137.70805975505792,3409266.838490247,138.81032245464786
422,1.2590748115402686,82.81719211225489,0.9030591581706368,195.78316655073232
423,3668673.3690549014,88.59530184413222,3828390.1841896987,77.84748478179489
424,8825020.79509867,82.04195216100325,9484407.096462222,100.37742574120577
425,1.9818853357868431,68.02681473803847,1.678159404962291,70.74199486238503
426,6439017.404249372,91.71329070505173,6930079.348083841,145.64028464667786
427,1266946.0432514753,128.1405021696862,1351877.607935093,203.04007320189731
428,1.710866312130547,85.2220110138846,1.3537713066209187,130.5427406578953
429,0.9465650854168712,106.59941692815141,0.5096553679317106,156.76599456027728
430,2.237180645477971,109.87881372967011,1.766233100490841,221.2963929424693
431,2.94567891666877,104.37720420275976,2.5341728827556,173.69564956683223
432,1901799.0305888932,102.35504018532146,1925598.1165853566,117.20240521394537
433,204768.47932470404,103.26624043314554,206981.46818548595,111.1869136700831
434,6399418.618792542,66.97519153535588,7470195.922131431,76.57896045993706
435,634488.3064692107,99.1858412169954,681445.1553682177,136.4129365247499
436,4729528.618022738,78.27383066951319,5242010.401613258,67.97737641938112
437,1693051.0834652907,273.9387886501091,1285572.0966133438,272.70283375121943
438,1808923.8807642611,167.25268394224543,1613822.1888589212,166.47156892780697
439,1.702916332303409,65.74616217247522,1.4993286369922592,130.6446039072281
440,18990247.30514759,172.12609305745866,18081274.40415413,233.24282766500508
441,1.8571660486060417,140.49666118655907,1.3192748403497816,397.2279724774938
442,5.883526184715867,220.3358580826896,4.494740057418851,193.79868692487184
443,3.8766477403441435,158.81579672578704,2.931932292576251,161.25782694788992
444,5303462.938494074,171.48633290411829,4872156.973734136,395.02244901284826
445,4195229.071743464,103.27370944021054,4462967.823052196,198.74531048463328
446,2.4020902417954533,129.82245921691415,1.7826183036540442,137.68364014656166
447,2819761.503395757,85.5041268684007,3093077.6842200146,128.7786965767528
448,3.823658532269671,70.14571759226438,3.5809092828042504,105.6419561475624
449,16307145.729695814,142.1208395723539,14343920.383072868,120.38347933070149
450,36001363.04690441,81.29379007665702,42803310.57597592,194.28722142625202
451,1.3341315125950801,77.48592064292455,1.100038336656446,206.84941686622165
452,6.7897134173770946,78.71265836441015,7.233674590684861,110.99588748657075
453,1.90197246665781,139.3110631628627,1.3772137621117715,306.1646772617726
454,2654327.487289507,103.9668186804487,2823722.6918868367,172.8743133954462
455,1.620228113021429,65.13826878719244,1.3981844856435297,104.15911394424133
456,2.13435235288132,132.9300795536248,1.407950493484462,130.63426845192052
457,1.9728229112007274,98.07630996594348,1.541889621605294,267.0837397968426
458,1.8549393601551805,91.09917995929416,1.4006532988780815,113.05971043467058
459,62507243.60458024,179.3061817063414,53312158.53570379,153.7764174279172
460,2.7499403810530545,147.47584608764978,2.1769078238000845,228.8298020607441
461,2.424097972639775,86.40069179230788,1.9894606089279128,112.04854075721133
462,2.073000226300394,125.31660549137754,1.5518626634902875,177.31988296206387
463,11602915.346319627,86.78111964960765,12079852.890080798,88.74733939321132
464,2.6387070321980626,65.44657352499699,2.583194163703283,121.64276351559866
465,21427838.07217712,160.99693939690886,18775401.77490756,140.62760224262902
466,9.28489302926752,98.73277457946566,8.410420528279356,90.23934213572143
467,2.132298570018616,70.24011994839728,1.804988372923912,83.63622257885474
468,5.099145052844569,87.11267608268061,5.278277647577003,135.93976354559157
469,8188892.399422539,185.4231524755851,7261272.31673924,247.89271679072732
470,3439682.2774410034,134.84563416502738,3229360.1295245877,178.84106563010357
471,7014198.489901276,217.99457242199523,5470875.1500736745,230.22609086204193
472,2.7797993495784854,98.38654980412247,2.1682002438271213,112.8350853045335
473,4.66946299259239,100.5145950283292,4.467554642503484,268.70739213608505
474,1.2063603897014041,80.78915728319,0.8647736838161187,164.69609147004618
475,1.733476513881545,81.54851846244762,1.2920121692837705,95.53573636875994
476,19639376.522746127,131.2594286836038,19831814.1100332,125.17214700198154
477,5165982.172288508,107.10603199762872,5470900.247872795,147.12845354310133
478,3441508.7882046467,103.23617095279124,3580263.5834271335,131.24505328306643
479,10710695.67871202,73.26139859034458,12519416.238935426,92.89807905843267
480,1.7322798519856304,77.77822221098542,1.3486548559466123,135.9630411027626
481,14727322.4444677,88.28491179495471,17114541.96219037,185.50897515676994
482,1.5163042797086623,78.4124002059551,1.2456642252059582,145.99521876462939
483,12.153693510085775,112.75962804948861,11.578598004909777,186.78435815768006
484,2079290.9444982754,186.56116498498875,1808037.2796040373,198.08984451136507
485,11578090.57984725,116.95643502788802,11333088.924818704,121.73012502024257
486,6201670.43182422,68.4155465890435,7512806.94068075,80.35883803536953
487,5.574524159181663,104.72547273537349,5.4309224267607465,120.5729558467084
488,20.353261385383885,71.26670467986106,22.52142103688101,92.86483375290248
489,4.860278597315916,112.98158485211958,4.344703635331313,183.07306937262703
490,28187545.985600613,145.31069103007698,27190282.22278646,280.15464995202177
491,7145917.824248517,61.37898258690402,8490219.188981596,118.63938696054403
492,3786303.265787345,178.8905384796341,3444712.4961585943,131.16517210681616
493,4.494275441394773,81.59188362406142,4.321309512678581,124.02132881691448
494,11.74713857823675,208.21694288526788,8.826522322906138,195.71672472007063
495,2536098.4689970515,86.88535680365972,2804977.605881057,98.30777548146096
496,1.9112992822931565,104.82221668137862,1.5076563284996194,72.3405877864272
497,10931464.220203929,78.97675973499722,12534098.306705464,102.00407501748741
498,1.3361829628468522,176.82263403076016,0.724161264572997,245.44933100471582
499,30.65252811646723,97.32847552253538,31.449372251583515,203.80531197814645
